DA_CC,DA_EC,DA_LMP,DA_MLC,DEMAND,Date,Day,DayOfYear,DewPnt,DryBulb,Hour,Month,RT_CC,RT_EC,RT_LMP,RT_MLC,WeekDay,Year
0,35.33,35.56,0.23,1678,1/11/2008,11,11,26,35,5,1,0,53.3,53.88,0.58,4,2008
0,40.97,41.24,0.27,1828,1/11/2008,11,11,29,34,6,1,0,56.7,57.22,0.52,4,2008
0,64.87,65.31,0.44,2134,1/11/2008,11,11,30,33,7,1,0,70.45,71.11,0.66,4,2008
0,65.44,65.88,0.44,2342,1/11/2008,11,11,31,33,8,1,0,86.45,87.43,0.98,4,2008
0,66.04,66.47,0.43,2381,1/11/2008,11,11,32,34,9,1,1.19,87.01,89.2,1,4,2008
0,65.12,65.55,0.43,2415,1/11/2008,11,11,31,33,10,1,2.24,100.37,103.75,1.14,4,2008
0,66.15,66.59,0.44,2438,1/11/2008,11,11,32,34,11,1,5.57,164.27,171.65,1.81,4,2008
0,66.15,66.59,0.44,2444,1/11/2008,11,11,33,35,12,1,4.77,147.31,153.54,1.46,4,2008
-0.39,62.92,62.94,0.41,2421,1/11/2008,11,11,33,35,13,1,6.83,154.1,162.73,1.8,4,2008
0,61.37,61.78,0.41,2406,1/11/2008,11,11,34,35,14,1,6.37,124.05,131.98,1.56,4,2008
0,59.09,59.48,0.39,2389,1/11/2008,11,11,34,35,15,1,1.24,73.39,75.6,0.97,4,2008
0,57.03,57.41,0.38,2404,1/11/2008,11,11,34,36,16,1,0,65.11,65.88,0.77,4,2008
-0.77,61.94,61.59,0.42,2463,1/11/2008,11,11,39,41,17,1,0,69.8,70.6,0.8,4,2008
-8.28,89.3,81.6,0.58,2533,1/11/2008,11,11,44,46,18,1,0.71,100.08,102.05,1.26,4,2008
-8.81,80.45,72.16,0.52,2483,1/11/2008,11,11,43,45,19,1,0,67.03,67.76,0.73,4,2008
-7.18,68.76,62.02,0.44,2403,1/11/2008,11,11,41,45,20,1,0,66.01,66.76,0.75,4,2008
-0.42,64.32,64.32,0.42,2309,1/11/2008,11,11,39,41,21,1,0,71.36,72.12,0.76,4,2008
0,58.28,58.66,0.38,2193,1/11/2008,11,11,38,41,22,1,0,77.38,78.19,0.81,4,2008
0,40.97,41.24,0.27,2039,1/11/2008,11,11,38,42,23,1,0,53.14,53.54,0.4,4,2008
0,43.79,44.08,0.29,1857,1/11/2008,11,11,38,42,24,1,0,48.15,48.45,0.3,4,2008
0.18,60.11,60.72,0.43,1739,1/12/2008,12,12,38,43,1,1,0,45.84,46.21,0.37,5,2008
0.26,54.75,55.4,0.39,1656,1/12/2008,12,12,37,41,2,1,0,48.73,49.17,0.44,5,2008
0,45.37,45.71,0.34,1619,1/12/2008,12,12,36,40,3,1,0,47.7,48.19,0.49,5,2008
0.13,45.24,45.7,0.33,1597,1/12/2008,12,12,35,38,4,1,0,56.58,57.15,0.57,5,2008
0.93,44.44,45.69,0.32,1608,1/12/2008,12,12,36,39,5,1,0,13.17,13.3,0.13,5,2008
1.13,47.23,48.71,0.35,1661,1/12/2008,12,12,34,38,6,1,0,45.15,45.58,0.43,5,2008
2.55,57.91,60.89,0.43,1774,1/12/2008,12,12,32,37,7,1,0,64.86,65.56,0.7,5,2008
2.41,64.53,67.42,0.48,1891,1/12/2008,12,12,29,35,8,1,0,66.57,67.21,0.64,5,2008
3,68.14,71.65,0.51,2024,1/12/2008,12,12,31,36,9,1,0.3,75.83,76.83,0.7,5,2008
2.63,76.84,80.03,0.56,2116,1/12/2008,12,12,32,37,10,1,1.76,78.91,81.44,0.77,5,2008
3.03,76.41,80,0.56,2144,1/12/2008,12,12,30,40,11,1,0.5,66.76,67.79,0.53,5,2008
2.58,75.11,78.24,0.55,2133,1/12/2008,12,12,29,41,12,1,0.4,63.52,64.39,0.47,5,2008
2.41,73.06,76,0.53,2101,1/12/2008,12,12,29,42,13,1,0.09,61.85,62.37,0.43,5,2008
3.09,68.76,72.35,0.5,2059,1/12/2008,12,12,28,41,14,1,0.99,50.72,52.04,0.33,5,2008
2.71,66.32,69.51,0.48,2019,1/12/2008,12,12,28,42,15,1,1.55,48.98,50.85,0.32,5,2008
2.79,66.72,70,0.49,2023,1/12/2008,12,12,27,41,16,1,0.19,61.91,62.57,0.47,5,2008
5.53,80.84,86.97,0.6,2139,1/12/2008,12,12,25,40,17,1,1.28,73.86,75.7,0.56,5,2008
3.1,97.5,101.31,0.71,2328,1/12/2008,12,12,24,37,18,1,13.29,190.48,204.49,0.72,5,2008
3.12,93.59,97.38,0.67,2319,1/12/2008,12,12,24,36,19,1,4.33,95.03,99.73,0.37,5,2008
2.59,83.56,86.74,0.59,2266,1/12/2008,12,12,23,35,20,1,0.78,69.63,70.79,0.38,5,2008
3.03,83.63,87.26,0.6,2187,1/12/2008,12,12,22,35,21,1,2.37,84.48,87.42,0.57,5,2008
3.5,75.57,79.6,0.53,2091,1/12/2008,12,12,22,35,22,1,1.77,84.25,86.54,0.52,5,2008
2.31,65.94,68.72,0.47,1976,1/12/2008,12,12,22,34,23,1,0,83.7,84.38,0.68,5,2008
1.52,62.96,64.93,0.45,1848,1/12/2008,12,12,22,33,24,1,0,78.99,79.36,0.37,5,2008
0,60.82,61.29,0.47,1726,1/13/2008,13,13,22,30,1,1,0,78.56,78.87,0.31,6,2008
0,55.59,56.02,0.43,1656,1/13/2008,13,13,21,31,2,1,0,69.37,69.79,0.42,6,2008
0,52.49,52.91,0.42,1616,1/13/2008,13,13,21,30,3,1,0,79.98,80.62,0.64,6,2008
0,50.13,50.53,0.4,1601,1/13/2008,13,13,21,29,4,1,0,41.23,41.55,0.32,6,2008
0,49.53,49.93,0.4,1610,1/13/2008,13,13,21,32,5,1,0,41.35,41.67,0.32,6,2008
0,50.84,51.25,0.41,1647,1/13/2008,13,13,21,33,6,1,0,41.37,41.69,0.32,6,2008
0,52.63,53.05,0.42,1717,1/13/2008,13,13,22,33,7,1,0,64.77,65.33,0.56,6,2008
0,48.44,48.84,0.4,1805,1/13/2008,13,13,21,34,8,1,0,78.82,79.3,0.48,6,2008
0.37,55.1,55.93,0.46,1925,1/13/2008,13,13,22,34,9,1,3.25,109.66,113.54,0.63,6,2008
0.46,63.24,64.21,0.51,2002,1/13/2008,13,13,23,35,10,1,0.86,69.89,71.23,0.48,6,2008
0.48,64.72,65.73,0.53,2046,1/13/2008,13,13,23,37,11,1,0.25,64.38,65.15,0.52,6,2008
0.44,65.35,66.33,0.54,2055,1/13/2008,13,13,22,38,12,1,0.5,66.48,67.6,0.62,6,2008
0.38,63.79,64.68,0.51,2047,1/13/2008,13,13,23,39,13,1,0.35,58.51,59.35,0.49,6,2008
0.14,58.89,59.5,0.47,2021,1/13/2008,13,13,23,40,14,1,1.31,44.05,45.71,0.35,6,2008
0.02,56.99,57.47,0.46,2009,1/13/2008,13,13,22,40,15,1,2.97,42,45.31,0.34,6,2008
0,56.06,56.52,0.46,2030,1/13/2008,13,13,23,40,16,1,0,47.94,48.31,0.37,6,2008
1.22,73.68,75.51,0.61,2170,1/13/2008,13,13,26,38,17,1,1.06,76.55,78.18,0.57,6,2008
0.81,91.65,93.2,0.74,2366,1/13/2008,13,13,26,37,18,1,0.88,92.66,94.01,0.47,6,2008
0.84,89.47,91.02,0.71,2363,1/13/2008,13,13,27,35,19,1,2.29,84.21,87.05,0.55,6,2008
1.26,77.61,79.48,0.61,2293,1/13/2008,13,13,27,34,20,1,2.07,82.08,84.68,0.53,6,2008
1.05,72.07,73.68,0.56,2226,1/13/2008,13,13,27,33,21,1,2.29,84.52,87.55,0.74,6,2008
0.86,64.3,65.66,0.5,2097,1/13/2008,13,13,26,32,22,1,0.59,68.59,69.72,0.54,6,2008
0.21,55.88,56.52,0.43,1938,1/13/2008,13,13,26,32,23,1,0,61,61.37,0.37,6,2008
0,54.55,54.97,0.42,1790,1/13/2008,13,13,27,32,24,1,0,67.86,68.24,0.38,6,2008
0,80.48,81.12,0.64,1683,1/14/2008,14,14,28,32,1,1,0,84.01,84.53,0.52,0,2008
0,78.33,78.96,0.63,1633,1/14/2008,14,14,27,32,2,1,0,65.55,66.11,0.56,0,2008
0,64.09,64.61,0.52,1616,1/14/2008,14,14,26,31,3,1,0,56.21,56.69,0.48,0,2008
0,64.09,64.61,0.52,1630,1/14/2008,14,14,28,30,4,1,0,51.17,51.66,0.49,0,2008
0,69.39,69.96,0.57,1683,1/14/2008,14,14,27,30,5,1,0,43.74,44.21,0.47,0,2008
0,75.45,76.07,0.62,1823,1/14/2008,14,14,27,30,6,1,0,41.64,42.08,0.44,0,2008
0,91.18,91.91,0.73,2025,1/14/2008,14,14,26,29,7,1,0,55.07,55.63,0.56,0,2008
2.2,86.31,89.2,0.69,2188,1/14/2008,14,14,25,27,8,1,1.52,80.2,82.54,0.82,0,2008
2.38,95.08,98.22,0.76,2302,1/14/2008,14,14,24,27,9,1,3.52,99.46,104.03,1.05,0,2008
1.73,88.32,90.76,0.71,2384,1/14/2008,14,14,25,27,10,1,3.94,104.05,108.99,1,0,2008
2.47,98.21,101.46,0.78,2448,1/14/2008,14,14,25,28,11,1,3.31,97.59,101.82,0.92,0,2008
2.49,98.6,101.87,0.78,2490,1/14/2008,14,14,25,28,12,1,5.41,117.47,123.94,1.06,0,2008
2.18,92.67,95.6,0.75,2495,1/14/2008,14,14,23,28,13,1,3.11,94.23,98.17,0.83,0,2008
2.41,91.77,94.91,0.73,2474,1/14/2008,14,14,22,27,14,1,2.51,87.31,90.82,1,0,2008
2.01,86.83,89.54,0.7,2449,1/14/2008,14,14,22,28,15,1,1.37,78.2,80.5,0.93,0,2008
1.95,86.45,89.1,0.7,2443,1/14/2008,14,14,21,28,16,1,0.83,72.89,74.6,0.88,0,2008
0.59,95.1,96.46,0.77,2557,1/14/2008,14,14,21,27,17,1,1.51,79.91,82.35,0.93,0,2008
0,120.07,121.03,0.96,2737,1/14/2008,14,14,21,27,18,1,2.79,93.11,96.92,1.02,0,2008
0.36,118.74,120.03,0.93,2698,1/14/2008,14,14,21,27,19,1,2.24,87.46,90.65,0.95,0,2008
1.41,108.93,111.19,0.85,2606,1/14/2008,14,14,21,27,20,1,0.13,66.08,66.83,0.62,0,2008
1.56,98.1,100.43,0.77,2486,1/14/2008,14,14,21,27,21,1,1.12,76.29,78.21,0.8,0,2008
2.66,91.82,95.2,0.72,2320,1/14/2008,14,14,21,27,22,1,1.56,64.5,66.74,0.68,0,2008
0.52,66.27,67.31,0.52,2115,1/14/2008,14,14,20,24,23,1,0,44.3,44.74,0.44,0,2008
0.14,66.01,66.66,0.51,1935,1/14/2008,14,14,21,24,24,1,0,46.43,46.81,0.38,0,2008
0,69.74,70.31,0.57,1819,1/15/2008,15,15,21,23,1,1,0,17.96,18.14,0.18,1,2008
0,69.73,70.31,0.58,1757,1/15/2008,15,15,21,25,2,1,0,26.24,26.51,0.27,1,2008
0,60.85,61.35,0.5,1732,1/15/2008,15,15,22,25,3,1,0,18.02,18.19,0.17,1,2008
0,60.85,61.35,0.5,1726,1/15/2008,15,15,22,25,4,1,0,21.88,22.06,0.18,1,2008
0,65.88,66.43,0.55,1779,1/15/2008,15,15,23,26,5,1,0,35.11,35.38,0.27,1,2008
0,71.52,72.12,0.6,1935,1/15/2008,15,15,23,26,6,1,0,28.4,28.52,0.12,1,2008
0,90.08,90.82,0.74,2241,1/15/2008,15,15,23,26,7,1,0,88.21,88.47,0.26,1,2008
0.41,84.86,85.97,0.7,2410,1/15/2008,15,15,23,25,8,1,0.06,79.71,80.27,0.5,1,2008
-2.16,80.23,78.73,0.66,2421,1/15/2008,15,15,24,27,9,1,0,76.36,76.84,0.48,1,2008
-1.92,81.83,80.58,0.67,2414,1/15/2008,15,15,25,28,10,1,0,72.73,73.18,0.45,1,2008
-1.66,81.82,80.84,0.68,2420,1/15/2008,15,15,26,30,11,1,0,41.93,42.18,0.25,1,2008
-0.77,78.73,78.61,0.65,2417,1/15/2008,15,15,26,30,12,1,0.03,38.37,38.64,0.24,1,2008
0,77.95,78.6,0.65,2405,1/15/2008,15,15,26,31,13,1,0,52.22,52.54,0.32,1,2008
0.14,77.32,78.09,0.63,2394,1/15/2008,15,15,26,31,14,1,0,52.49,52.82,0.33,1,2008
0.16,77.16,77.97,0.65,2371,1/15/2008,15,15,25,30,15,1,0,61.47,61.87,0.4,1,2008
0,77.44,78.09,0.65,2375,1/15/2008,15,15,23,30,16,1,0,65.55,66,0.45,1,2008
-0.12,88.99,89.63,0.76,2489,1/15/2008,15,15,23,29,17,1,0.05,58.34,58.78,0.39,1,2008
-6.37,111.17,105.72,0.92,2666,1/15/2008,15,15,23,28,18,1,0.16,77.49,78.05,0.4,1,2008
-7.99,106.33,99.21,0.87,2659,1/15/2008,15,15,23,28,19,1,0.18,77.84,78.41,0.39,1,2008
-10.03,92.68,83.41,0.76,2602,1/15/2008,15,15,23,27,20,1,0.03,73.28,73.58,0.27,1,2008
-2.8,81.6,79.46,0.66,2499,1/15/2008,15,15,19,26,21,1,0,67.74,68.03,0.29,1,2008
-0.19,77.88,78.33,0.64,2357,1/15/2008,15,15,14,24,22,1,0,67.66,68,0.34,1,2008
0,70.52,71.1,0.58,2165,1/15/2008,15,15,13,23,23,1,0,14.66,14.7,0.04,1,2008
0,74.82,75.43,0.61,1980,1/15/2008,15,15,13,22,24,1,0,9.67,9.7,0.03,1,2008
-0.08,41,41.27,0.35,1870,1/16/2008,16,16,11,21,1,1,0,46.64,46.89,0.25,2,2008
0,40.71,41.06,0.35,1820,1/16/2008,16,16,11,20,2,1,0,75.34,75.9,0.56,2,2008
0,40.4,40.75,0.35,1794,1/16/2008,16,16,10,20,3,1,0,65.61,66.14,0.53,2,2008
0,39.89,40.24,0.35,1796,1/16/2008,16,16,10,19,4,1,0,41.95,42.32,0.37,2,2008
0,40.4,40.75,0.35,1839,1/16/2008,16,16,10,19,5,1,0,41.2,41.58,0.38,2,2008
0,48.41,48.83,0.42,2015,1/16/2008,16,16,10,20,6,1,0,60.99,61.45,0.46,2,2008
0,84.92,85.65,0.73,2339,1/16/2008,16,16,9,19,7,1,0.26,85.75,86.79,0.78,2,2008
2.21,92.93,95.96,0.82,2488,1/16/2008,16,16,10,19,8,1,1.54,102.32,104.83,0.97,2,2008
1.86,88.66,91.28,0.76,2495,1/16/2008,16,16,9,21,9,1,0.91,91.84,93.6,0.85,2,2008
2.02,90.55,93.36,0.79,2477,1/16/2008,16,16,9,22,10,1,0.58,89.26,90.75,0.91,2,2008
2.02,88.2,90.99,0.77,2470,1/16/2008,16,16,9,25,11,1,0,83.62,84.45,0.83,2,2008
2.19,86.07,89.01,0.75,2454,1/16/2008,16,16,11,27,12,1,0,82.16,82.93,0.77,2,2008
1.8,79.78,82.27,0.69,2422,1/16/2008,16,16,10,28,13,1,0,82.72,83.54,0.82,2,2008
2.21,78.65,81.54,0.68,2405,1/16/2008,16,16,10,29,14,1,0.16,80.16,81.2,0.88,2,2008
1.79,73.68,76.12,0.65,2382,1/16/2008,16,16,7,29,15,1,0.23,76.77,77.76,0.76,2,2008
1.65,73.76,76.06,0.65,2387,1/16/2008,16,16,8,29,16,1,0.25,77,77.96,0.71,2,2008
-0.25,85.7,86.2,0.75,2505,1/16/2008,16,16,8,28,17,1,1.12,96.44,98.5,0.94,2,2008
1.01,105.89,107.81,0.91,2718,1/16/2008,16,16,6,27,18,1,5.7,185.3,192.49,1.49,2,2008
1.42,106.65,108.98,0.91,2725,1/16/2008,16,16,7,26,19,1,3.2,141.95,146.11,0.96,2,2008
1.43,98.65,100.93,0.85,2665,1/16/2008,16,16,6,25,20,1,1.36,104.02,106.15,0.77,2,2008
1.67,97.29,99.79,0.83,2577,1/16/2008,16,16,6,24,21,1,3.54,100.37,104.84,0.93,2,2008
-0.27,83.58,84.03,0.72,2426,1/16/2008,16,16,5,24,22,1,0.18,81.73,82.77,0.86,2,2008
-0.34,69.46,69.72,0.6,2229,1/16/2008,16,16,4,22,23,1,0,73.91,74.43,0.52,2,2008
0,60.43,60.95,0.52,2043,1/16/2008,16,16,3,19,24,1,0,48.94,49.22,0.28,2,2008
0,60.54,61.04,0.5,1933,1/17/2008,17,17,4,18,1,1,0,93.01,93.66,0.65,3,2008
0,60.57,61.08,0.51,1885,1/17/2008,17,17,4,17,2,1,0,69.15,69.69,0.54,3,2008
0,61.72,62.24,0.52,1858,1/17/2008,17,17,4,18,3,1,0,228.95,231.14,2.19,3,2008
0,61.08,61.59,0.51,1865,1/17/2008,17,17,3,20,4,1,0,140.52,141.91,1.39,3,2008
0,63.1,63.63,0.53,1924,1/17/2008,17,17,3,16,5,1,0,184.89,186.77,1.88,3,2008
0,66.96,67.52,0.56,2085,1/17/2008,17,17,4,21,6,1,0,95.44,96.27,0.83,3,2008
0.45,87.42,88.59,0.72,2411,1/17/2008,17,17,5,21,7,1,11.11,253.46,266.95,2.38,3,2008
0.6,91.37,92.73,0.76,2563,1/17/2008,17,17,5,21,8,1,2.47,131.69,135.17,1.01,3,2008
0.53,88.9,90.17,0.74,2569,1/17/2008,17,17,4,21,9,1,2.61,115.44,118.69,0.64,3,2008
0.58,89.56,90.89,0.75,2551,1/17/2008,17,17,5,21,10,1,7.7,137.95,146.57,0.92,3,2008
0.63,89.51,90.89,0.75,2553,1/17/2008,17,17,11,23,11,1,4.83,126.26,132.13,1.04,3,2008
0.62,87.25,88.59,0.72,2518,1/17/2008,17,17,12,24,12,1,4.19,126.43,131.79,1.17,3,2008
0.04,79.58,80.29,0.67,2483,1/17/2008,17,17,12,26,13,1,5.5,136.43,143.12,1.19,3,2008
0.25,76.66,77.55,0.64,2472,1/17/2008,17,17,10,27,14,1,3.29,88.92,92.97,0.76,3,2008
0.38,76.57,77.59,0.64,2455,1/17/2008,17,17,10,27,15,1,2.87,99.91,103.6,0.82,3,2008
0.26,76.58,77.49,0.65,2466,1/17/2008,17,17,11,27,16,1,3.93,112.36,117.29,1,3,2008
0.3,87.35,88.39,0.74,2578,1/17/2008,17,17,10,27,17,1,2.66,113.25,116.81,0.9,3,2008
0.32,109.11,110.33,0.9,2726,1/17/2008,17,17,10,27,18,1,3.08,135.72,139.79,0.99,3,2008
-0.34,98.51,98.98,0.81,2711,1/17/2008,17,17,12,27,19,1,2.2,119.5,122.47,0.77,3,2008
-0.42,93.57,93.92,0.77,2650,1/17/2008,17,17,14,27,20,1,3.31,94.18,98.17,0.68,3,2008
0.04,89.66,90.43,0.73,2552,1/17/2008,17,17,16,27,21,1,2.56,110.76,114.21,0.89,3,2008
-0.1,77.35,77.89,0.64,2401,1/17/2008,17,17,18,27,22,1,3.07,106.11,110.06,0.88,3,2008
-0.9,67.17,66.84,0.57,2195,1/17/2008,17,17,20,27,23,1,0,56.2,56.38,0.18,3,2008
-0.32,60.03,60.22,0.51,2000,1/17/2008,17,17,21,27,24,1,0,62.08,62.26,0.18,3,2008
0,68.47,69.04,0.57,1889,1/18/2008,18,18,23,26,1,1,0,66.85,67.24,0.39,4,2008
0,65.52,66.06,0.54,1816,1/18/2008,18,18,24,26,2,1,0,60.11,60.46,0.35,4,2008
0,63.58,64.11,0.53,1784,1/18/2008,18,18,25,27,3,1,0,32.89,33.08,0.19,4,2008
0,60.57,61.08,0.51,1771,1/18/2008,18,18,26,28,4,1,0,13.05,13.13,0.08,4,2008
0,63.58,64.11,0.53,1803,1/18/2008,18,18,28,30,5,1,0,50.53,50.88,0.35,4,2008
0,72.98,73.58,0.6,1938,1/18/2008,18,18,29,31,6,1,0,68.62,69.17,0.55,4,2008
0.17,77.81,78.62,0.64,2206,1/18/2008,18,18,30,32,7,1,1.07,92.52,94.57,0.98,4,2008
1.41,88.83,90.97,0.73,2380,1/18/2008,18,18,31,32,8,1,5.82,127.86,135.16,1.48,4,2008
1.77,92.3,94.82,0.75,2441,1/18/2008,18,18,31,32,9,1,4.85,122.26,128.47,1.36,4,2008
1.96,95.22,97.96,0.78,2444,1/18/2008,18,18,33,35,10,1,2.94,105.15,109.22,1.13,4,2008
1.78,93.31,95.85,0.76,2433,1/18/2008,18,18,34,36,11,1,4,118.88,123.98,1.1,4,2008
1.94,99.05,101.8,0.81,2369,1/18/2008,18,18,34,38,12,1,1.7,93.84,96.47,0.93,4,2008
1.65,90.23,92.61,0.73,2333,1/18/2008,18,18,33,40,13,1,3.68,109.23,113.96,1.05,4,2008
1.09,87.73,89.53,0.71,2310,1/18/2008,18,18,30,42,14,1,5.92,114.36,121.53,1.25,4,2008
0.54,80.16,81.36,0.66,2271,1/18/2008,18,18,28,41,15,1,2.71,78.72,82.16,0.73,4,2008
0.4,78.04,79.08,0.64,2257,1/18/2008,18,18,24,41,16,1,0,63.22,63.73,0.51,4,2008
0.72,84.92,86.34,0.7,2343,1/18/2008,18,18,23,41,17,1,0,69.38,70.05,0.67,4,2008
1.02,116,117.94,0.92,2519,1/18/2008,18,18,22,39,18,1,0,113.32,114.69,1.37,4,2008
-0.01,100.6,101.38,0.79,2504,1/18/2008,18,18,20,37,19,1,0,71.98,72.74,0.76,4,2008
0.26,92.01,92.99,0.72,2442,1/18/2008,18,18,18,35,20,1,0,68.94,69.66,0.72,4,2008
0.04,85.94,86.66,0.68,2362,1/18/2008,18,18,15,33,21,1,0,69.16,69.97,0.81,4,2008
0.03,73.24,73.85,0.58,2256,1/18/2008,18,18,15,30,22,1,0,70.91,71.77,0.86,4,2008
0,65.32,65.84,0.52,2104,1/18/2008,18,18,14,29,23,1,0,59.23,59.61,0.38,4,2008
0,65.16,65.68,0.52,1949,1/18/2008,18,18,12,28,24,1,0,29.65,29.84,0.19,4,2008
0,95.96,96.68,0.72,1828,1/19/2008,19,19,10,27,1,1,0,64.54,65.04,0.5,5,2008
0,79.21,79.81,0.6,1765,1/19/2008,19,19,9,26,2,1,0,44.53,44.92,0.39,5,2008
0,62.88,63.36,0.48,1730,1/19/2008,19,19,9,25,3,1,0,40.42,40.8,0.38,5,2008
0,59.75,60.21,0.46,1717,1/19/2008,19,19,9,24,4,1,0,65.76,66.35,0.59,5,2008
0,64.98,65.47,0.49,1732,1/19/2008,19,19,8,23,5,1,0,31.49,31.74,0.25,5,2008
0,78.16,78.76,0.6,1792,1/19/2008,19,19,8,22,6,1,0,35.7,35.93,0.23,5,2008
0,88.6,89.28,0.68,1900,1/19/2008,19,19,8,22,7,1,0,44.15,44.34,0.19,5,2008
0,72.5,73.06,0.56,2019,1/19/2008,19,19,9,22,8,1,0,14.52,14.56,0.04,5,2008
-0.07,98.25,98.93,0.75,2147,1/19/2008,19,19,10,22,9,1,0,66.93,67.08,0.15,5,2008
-1.95,99.32,98.12,0.75,2238,1/19/2008,19,19,9,24,10,1,0,48.9,49.02,0.12,5,2008
-2.9,97.16,95,0.74,2263,1/19/2008,19,19,8,25,11,1,0,57.09,57.3,0.21,5,2008
-3.32,97.58,95,0.74,2258,1/19/2008,19,19,8,28,12,1,0,38.45,38.63,0.18,5,2008
-2.48,81.86,80,0.62,2219,1/19/2008,19,19,9,28,13,1,0,12.37,12.44,0.07,5,2008
-3.14,70.24,67.62,0.52,2186,1/19/2008,19,19,7,30,14,1,0,6.79,6.83,0.04,5,2008
-2.48,66.22,64.24,0.5,2161,1/19/2008,19,19,8,30,15,1,0,17.56,17.66,0.1,5,2008
-2.44,66.16,64.24,0.52,2170,1/19/2008,19,19,10,30,16,1,0,88.26,88.8,0.54,5,2008
-0.77,94.87,94.83,0.73,2281,1/19/2008,19,19,10,30,17,1,0,106.99,107.29,0.3,5,2008
-4.93,127.91,123.94,0.96,2421,1/19/2008,19,19,10,29,18,1,0,108.1,108.32,0.22,5,2008
-8.77,126.69,118.87,0.95,2396,1/19/2008,19,19,11,29,19,1,0,112.05,112.38,0.33,5,2008
-2.41,108.82,107.21,0.8,2331,1/19/2008,19,19,12,29,20,1,0,96.1,96.44,0.34,5,2008
-2.47,93.21,91.43,0.69,2261,1/19/2008,19,19,12,29,21,1,0,75.6,75.9,0.3,5,2008
-2.72,76.09,73.93,0.56,2157,1/19/2008,19,19,13,28,22,1,0,22.17,22.3,0.13,5,2008
-1.24,61.38,60.59,0.45,2026,1/19/2008,19,19,14,28,23,1,0,39.37,39.56,0.19,5,2008
0,61.55,62.01,0.46,1888,1/19/2008,19,19,14,28,24,1,0,123.9,124.29,0.39,5,2008
0,41.98,42.29,0.31,1786,1/20/2008,20,20,15,28,1,1,0,46.41,46.6,0.19,6,2008
0,36.31,36.59,0.28,1728,1/20/2008,20,20,15,28,2,1,0,36.99,37.17,0.18,6,2008
0,35.89,36.16,0.27,1691,1/20/2008,20,20,11,24,3,1,0,41.92,42.13,0.21,6,2008
0,35.39,35.65,0.26,1678,1/20/2008,20,20,8,23,4,1,0,45.53,45.76,0.23,6,2008
0,35.73,36,0.27,1690,1/20/2008,20,20,5,22,5,1,0,52.76,53.04,0.28,6,2008
0,37.43,37.71,0.28,1727,1/20/2008,20,20,5,21,6,1,0,25.07,25.17,0.1,6,2008
0,38.51,38.8,0.29,1802,1/20/2008,20,20,6,20,7,1,0,92.36,92.8,0.44,6,2008
0,58.78,59.22,0.44,1902,1/20/2008,20,20,6,19,8,1,0,42.15,42.27,0.12,6,2008
-0.81,76.1,75.87,0.58,2028,1/20/2008,20,20,6,18,9,1,0,84.09,84.29,0.2,6,2008
0,84.53,85.17,0.64,2134,1/20/2008,20,20,3,18,10,1,0,91.94,92.4,0.46,6,2008
0,98.16,98.9,0.74,2197,1/20/2008,20,20,0,19,11,1,0,111.86,112.68,0.82,6,2008
0,99.87,100.62,0.75,2230,1/20/2008,20,20,0,20,12,1,0,109.08,109.9,0.82,6,2008
0,92.96,93.65,0.69,2248,1/20/2008,20,20,-1,20,13,1,0,113.32,114.2,0.88,6,2008
0,89.03,89.69,0.66,2239,1/20/2008,20,20,3,18,14,1,0,112.83,113.58,0.75,6,2008
0,88.99,89.65,0.66,2231,1/20/2008,20,20,-1,19,15,1,0,93.98,94.45,0.47,6,2008
0,92.56,93.27,0.71,2223,1/20/2008,20,20,6,16,16,1,0,91.32,91.84,0.52,6,2008
0,114.12,114.99,0.87,2315,1/20/2008,20,20,-1,17,17,1,0,118.83,119.46,0.63,6,2008
-3.84,129.78,126.92,0.98,2483,1/20/2008,20,20,-3,15,18,1,-0.02,128.73,129.29,0.58,6,2008
-8.44,130.61,123.13,0.96,2515,1/20/2008,20,20,-4,14,19,1,0,127.63,128.26,0.63,6,2008
-1.34,119.8,119.36,0.9,2477,1/20/2008,20,20,-3,13,20,1,0,117.94,118.52,0.58,6,2008
0,115.12,115.96,0.84,2414,1/20/2008,20,20,-3,12,21,1,0,120.05,120.71,0.66,6,2008
0,101.98,102.72,0.74,2308,1/20/2008,20,20,-2,12,22,1,0,109.14,109.73,0.59,6,2008
0,78.1,78.67,0.57,2183,1/20/2008,20,20,-6,12,23,1,0,113.78,114.38,0.6,6,2008
0,64.83,65.31,0.48,2038,1/20/2008,20,20,-7,12,24,1,0,108.2,108.82,0.62,6,2008
0,95.64,96.28,0.64,1939,1/21/2008,21,21,-7,11,1,1,0,100.96,101.21,0.25,0,2008
0,96.64,97.29,0.65,1893,1/21/2008,21,21,-6,10,2,1,0,114.78,115.15,0.37,0,2008
0,98.14,98.81,0.67,1871,1/21/2008,21,21,-5,10,3,1,0,112.2,112.72,0.52,0,2008
0,104.27,104.97,0.7,1880,1/21/2008,21,21,-3,10,4,1,0,106.76,107.25,0.49,0,2008
0,106.83,107.55,0.72,1924,1/21/2008,21,21,-3,9,5,1,0,109.32,109.93,0.61,0,2008
-0.84,113.19,113.13,0.78,2051,1/21/2008,21,21,-3,9,6,1,0,123.44,124.04,0.6,0,2008
0.24,120.48,121.56,0.84,2259,1/21/2008,21,21,-4,8,7,1,0,129.64,130.37,0.73,0,2008
