,DA_CC,DA_EC,DA_LMP,DA_MLC,DEMAND,Date,Day,DayOfYear,DewPnt,DryBulb,Hour,Month,RT_CC,RT_EC,RT_LMP,RT_MLC,WeekDay,Year
702,0.0,60.05,60.39,0.34,1971.204949476113,1/30/2011,30,30,15,22,7,1,0.0,56.01,56.5,0.49,6,2011
703,0.0,61.44,61.8,0.36,1985.8412176674765,1/30/2011,30,30,15,22,8,1,0.0,58.18,58.67,0.49,6,2011
704,0.0,63.83,63.97,0.14,2013.8673055154113,1/30/2011,30,30,15,23,9,1,0.0,62.53,62.95,0.42,6,2011
705,0.0,70.06,70.23,0.17,2055.8878178735768,1/30/2011,30,30,16,24,10,1,0.0,70.26,70.81,0.55,6,2011
706,0.0,74.94,75.08,0.14,2105.82330099214,1/30/2011,30,30,16,26,11,1,0.0,71.77,72.25,0.48,6,2011
707,0.0,79.05,79.19,0.14,2149.955304591934,1/30/2011,30,30,15,28,12,1,0.0,73.59,74.06,0.47,6,2011
708,0.0,75.38,75.59,0.21,2119.324323994272,1/30/2011,30,30,18,30,13,1,0.0,68.68,69.16,0.48,6,2011
709,0.0,70.42,70.58,0.16,2074.7575213875757,1/30/2011,30,30,19,31,14,1,0.0,57.33,57.7,0.37,6,2011
710,0.0,68.68,68.85,0.17,2037.0917631956227,1/30/2011,30,30,19,29,15,1,0.0,43.53,43.74,0.21,6,2011
711,0.0,70.32,70.53,0.21,2067.174102750921,1/30/2011,30,30,17,29,16,1,0.0,48.18,48.4,0.22,6,2011
712,0.0,70.97,71.09,0.12,2087.0870546397095,1/30/2011,30,30,15,28,17,1,0.0,58.15,58.43,0.28,6,2011
713,0.0,98.21,98.5,0.29,2279.031450060711,1/30/2011,30,30,13,26,18,1,0.0,75.35,75.7,0.35,6,2011
714,0.0,98.86,99.19,0.33,2245.390126210586,1/30/2011,30,30,14,25,19,1,0.0,61.66,61.95,0.29,6,2011
715,0.0,92.09,92.49,0.4,2196.398606189802,1/30/2011,30,30,13,23,20,1,0.0,57.83,58.1,0.27,6,2011
716,0.0,83.12,83.48,0.36,2147.389082812466,1/30/2011,30,30,13,23,21,1,0.0,68.57,69.05,0.48,6,2011
717,0.0,72.59,72.92,0.33,2049.853713850297,1/30/2011,30,30,12,22,22,1,0.0,56.77,57.28,0.51,6,2011
718,0.0,70.73,70.92,0.19,2016.501253936246,1/30/2011,30,30,11,21,23,1,0.0,48.05,48.48,0.43,6,2011
719,0.0,64.57,64.91,0.34,1977.9781551035321,1/30/2011,30,30,11,20,24,1,0.0,47.33,47.8,0.47,6,2011
720,0.0,44.99,45.23,0.24,1846.2086781018206,1/31/2011,31,31,11,19,1,1,0.0,40.48,40.91,0.43,0,2011
721,0.0,43.18,43.56,0.38,1805.6582511670824,1/31/2011,31,31,10,18,2,1,0.0,12.61,12.73,0.12,0,2011
722,0.0,44.53,44.95,0.42,1855.2087545613736,1/31/2011,31,31,8,18,3,1,0.0,36.78,37.16,0.38,0,2011
723,0.0,55.26,55.83,0.57,1921.9811764864976,1/31/2011,31,31,8,17,4,1,0.0,43.66,44.14,0.48,0,2011
724,0.0,56.93,57.45,0.52,1925.1890536658068,1/31/2011,31,31,7,15,5,1,0.0,41.1,41.49,0.39,0,2011
725,0.0,60.99,61.32,0.33,1943.3963466233135,1/31/2011,31,31,6,13,6,1,0.0,45.33,45.7,0.37,0,2011
726,-5.25,79.17,74.59,0.67,2052.136780955912,1/31/2011,31,31,5,11,7,1,0.0,64.33,64.91,0.58,0,2011
727,-5.72,84.36,79.19,0.55,2055.2154460275674,1/31/2011,31,31,4,9,8,1,0.0,64.54,65.19,0.65,0,2011
728,-5.06,94.59,90.15,0.62,2155.270655054967,1/31/2011,31,31,6,14,9,1,0.0,74.46,75.2,0.74,0,2011
729,-0.93,96.6,96.27,0.6,2187.5051337517534,1/31/2011,31,31,5,15,10,1,0.0,68.85,69.53,0.68,0,2011
730,-0.54,90.13,90.07,0.48,2159.032501632948,1/31/2011,31,31,2,16,11,1,0.0,71.55,72.33,0.78,0,2011
731,-0.92,84.77,84.28,0.43,2148.0774236168977,1/31/2011,31,31,-1,19,12,1,0.0,67.07,67.8,0.73,0,2011
732,0.0,82.34,82.69,0.35,2164.4586833195904,1/31/2011,31,31,-3,20,13,1,0.0,69.15,69.8,0.65,0,2011
733,0.0,73.64,74.01,0.37,2124.1146201067713,1/31/2011,31,31,-5,20,14,1,0.0,67.69,68.32,0.63,0,2011
734,-0.36,69.42,69.43,0.37,2119.100588580576,1/31/2011,31,31,-5,22,15,1,0.0,61.65,62.09,0.44,0,2011
735,-0.4,68.89,68.79,0.3,2103.1244715198845,1/31/2011,31,31,-3,23,16,1,0.0,57.05,57.45,0.4,0,2011
736,-4.32,80.89,76.93,0.36,2176.7548710606698,1/31/2011,31,31,-3,22,17,1,0.0,68.92,69.34,0.42,0,2011
737,-4.98,104.07,99.07,-0.02,2338.9690383417856,1/31/2011,31,31,-5,20,18,1,0.0,102.04,102.67,0.63,0,2011
738,-1.57,110.1,108.41,-0.12,2384.235042121155,1/31/2011,31,31,-6,20,19,1,0.0,92.48,92.93,0.45,0,2011
739,-2.24,99.52,97.24,-0.04,2321.7249394802348,1/31/2011,31,31,-6,19,20,1,0.0,82.54,82.78,0.24,0,2011
740,0.0,92.4,92.59,0.19,2291.7483974691913,1/31/2011,31,31,-7,18,21,1,0.0,81.3,81.61,0.31,0,2011
741,0.0,78.33,78.93,0.6,2186.5354576669183,1/31/2011,31,31,-7,17,22,1,0.0,64.53,64.83,0.3,0,2011
742,-0.22,70.07,70.31,0.46,2106.529208624378,1/31/2011,31,31,-6,17,23,1,0.0,53.5,53.74,0.24,0,2011
743,0.0,59.64,60.03,0.39,2033.020624035897,1/31/2011,31,31,-7,16,24,1,0.0,50.64,50.91,0.27,0,2011
744,0.0,51.18,51.57,0.39,1968.6593087640003,2/1/2011,1,32,-6,13,1,2,0.0,49.85,50.08,0.23,1,2011
745,0.0,47.3,47.72,0.42,1950.7197915792317,2/1/2011,1,32,-8,13,2,2,0.0,44.87,45.04,0.17,1,2011
746,0.0,46.2,46.59,0.39,1947.7876283069054,2/1/2011,1,32,-9,14,3,2,0.0,46.42,46.66,0.24,1,2011
747,0.0,46.16,46.48,0.32,1946.8465150757293,2/1/2011,1,32,-8,14,4,2,0.0,52.22,52.53,0.31,1,2011
748,0.0,47.33,47.63,0.3,1937.363797994342,2/1/2011,1,32,-7,14,5,2,0.0,48.2,48.51,0.31,1,2011
749,0.0,55.48,55.68,0.2,1958.9877304618315,2/1/2011,1,32,-5,14,6,2,0.0,43.62,43.91,0.29,1,2011
750,0.0,58.09,58.48,0.39,1977.470973930126,2/1/2011,1,32,-1,13,7,2,0.0,53.25,53.63,0.38,1,2011
751,0.0,64.72,65.34,0.62,2047.3380149596715,2/1/2011,1,32,3,13,8,2,0.0,63.57,63.89,0.32,1,2011
752,0.25,64.45,65.29,0.59,2002.581321008743,2/1/2011,1,32,8,10,9,2,0.0,62.55,62.9,0.35,1,2011
753,0.56,61.03,62.14,0.55,1982.2662383096144,2/1/2011,1,32,8,10,10,2,0.0,62.66,63.02,0.36,1,2011
754,0.44,63.87,64.92,0.61,2043.2908219014612,2/1/2011,1,32,8,11,11,2,0.0,76.14,76.5,0.36,1,2011
755,0.28,63.8,64.69,0.61,2070.2158477098,2/1/2011,1,32,9,11,12,2,0.0,86.78,87.12,0.34,1,2011
756,0.09,59.6,60.24,0.55,2035.805172806877,2/1/2011,1,32,11,13,13,2,0.0,83.09,83.44,0.35,1,2011
757,0.06,57.0,57.58,0.52,2003.6986904003784,2/1/2011,1,32,12,15,14,2,0.0,72.92,73.24,0.32,1,2011
758,0.03,55.46,55.93,0.44,1941.3555032485,2/1/2011,1,32,13,15,15,2,0.0,62.45,62.9,0.45,1,2011
759,0.04,55.64,56.09,0.41,1939.1509078260117,2/1/2011,1,32,14,16,16,2,0.0,55.89,56.23,0.34,1,2011
760,0.42,56.88,57.63,0.33,2007.615553861604,2/1/2011,1,32,14,16,17,2,0.0,85.88,86.36,0.48,1,2011
761,0.35,77.97,78.71,0.39,2275.9361099057232,2/1/2011,1,32,15,17,18,2,0.0,142.18,142.71,0.53,1,2011
762,0.58,76.26,77.32,0.48,2152.713620527033,2/1/2011,1,32,15,17,19,2,0.0,86.21,86.48,0.27,1,2011
763,0.25,72.17,72.8,0.38,2103.167191610908,2/1/2011,1,32,15,16,20,2,0.0,76.72,76.9,0.18,1,2011
764,0.55,59.19,60.06,0.32,1989.1402799199652,2/1/2011,1,32,15,16,21,2,0.0,65.93,66.2,0.27,1,2011
765,0.0,57.65,57.93,0.28,1948.0048425617192,2/1/2011,1,32,14,16,22,2,0.0,56.33,56.64,0.31,1,2011
766,0.0,55.29,55.49,0.2,1920.2924918795397,2/1/2011,1,32,15,16,23,2,0.0,53.4,53.7,0.3,1,2011
767,0.0,54.74,54.91,0.17,1910.9659195074132,2/1/2011,1,32,15,16,24,2,0.0,48.37,48.6,0.23,1,2011
768,0.0,48.13,48.46,0.33,1862.1997859618837,2/2/2011,2,33,15,17,1,2,0.0,52.24,52.76,0.52,2,2011
769,0.0,44.16,44.52,0.36,1819.3488046966852,2/2/2011,2,33,15,16,2,2,0.0,50.33,50.94,0.61,2,2011
770,0.0,42.95,43.45,0.5,1827.9720900867155,2/2/2011,2,33,15,16,3,2,0.0,55.01,55.66,0.65,2,2011
771,0.0,42.69,43.19,0.5,1826.3093109678484,2/2/2011,2,33,15,16,4,2,0.0,52.55,53.15,0.6,2,2011
772,0.0,43.03,43.38,0.35,1830.8400732433151,2/2/2011,2,33,14,16,5,2,0.0,50.85,51.36,0.51,2,2011
773,0.0,48.32,48.57,0.25,1871.404739664697,2/2/2011,2,33,14,16,6,2,0.0,48.06,48.38,0.32,2,2011
774,-1.66,58.99,57.69,0.36,1926.1770860849315,2/2/2011,2,33,15,16,7,2,0.0,46.59,46.86,0.27,2,2011
775,0.0,78.11,78.67,0.56,2084.117894885093,2/2/2011,2,33,15,17,8,2,0.0,53.71,53.91,0.2,2,2011
776,0.0,68.92,69.34,0.42,2085.0200167181943,2/2/2011,2,33,16,17,9,2,0.0,74.53,74.69,0.16,2,2011
777,0.0,82.49,82.96,0.47,2205.9108220154117,2/2/2011,2,33,16,18,10,2,0.0,84.66,84.74,0.08,2,2011
778,0.0,82.88,83.12,0.24,2220.9990498066036,2/2/2011,2,33,21,21,11,2,0.0,90.1,90.09,-0.01,2,2011
779,0.0,83.52,83.81,0.29,2245.786632286703,2/2/2011,2,33,20,21,12,2,0.0,96.45,96.46,0.01,2,2011
780,0.0,79.73,80.28,0.55,2193.6320858344134,2/2/2011,2,33,19,20,13,2,0.0,93.91,94.2,0.29,2,2011
781,0.0,73.05,73.56,0.51,2106.778075241637,2/2/2011,2,33,18,19,14,2,0.0,80.44,80.8,0.36,2,2011
782,0.0,67.86,68.32,0.46,2020.2201126740879,2/2/2011,2,33,18,19,15,2,0.0,58.34,58.66,0.32,2,2011
783,0.0,69.13,69.66,0.53,2017.3909601319308,2/2/2011,2,33,18,19,16,2,0.0,53.88,54.21,0.33,2,2011
784,0.0,65.77,66.35,0.58,2029.5482643935907,2/2/2011,2,33,18,19,17,2,0.0,65.42,65.78,0.36,2,2011
785,0.0,88.51,88.63,0.12,2229.1608355964463,2/2/2011,2,33,18,19,18,2,0.0,92.46,92.62,0.16,2,2011
786,0.0,88.72,88.82,0.1,2160.689761531815,2/2/2011,2,33,18,18,19,2,0.0,69.16,69.31,0.15,2,2011
787,0.0,83.2,83.61,0.41,2141.0288232814755,2/2/2011,2,33,17,18,20,2,0.0,68.82,69.04,0.22,2,2011
788,0.0,73.87,74.34,0.47,2063.1861221191043,2/2/2011,2,33,17,18,21,2,0.0,56.9,57.1,0.2,2,2011
789,0.0,62.3,62.67,0.37,1974.9329605468956,2/2/2011,2,33,17,19,22,2,0.0,50.0,50.25,0.25,2,2011
790,0.0,58.79,59.21,0.42,1954.8984820697897,2/2/2011,2,33,17,20,23,2,0.0,46.58,46.83,0.25,2,2011
791,0.0,52.18,52.48,0.3,1905.0751213513,2/2/2011,2,33,18,21,24,2,0.0,46.04,46.35,0.31,2,2011
792,0.0,52.19,52.92,0.73,1902.3869468383232,2/3/2011,3,34,18,21,1,2,0.0,48.42,48.98,0.56,3,2011
793,0.0,49.82,50.57,0.75,1885.4672594591138,2/3/2011,3,34,17,21,2,2,0.0,49.01,49.65,0.64,3,2011
794,0.0,49.68,50.45,0.77,1885.8045042398746,2/3/2011,3,34,15,20,3,2,0.0,45.09,45.66,0.57,3,2011
795,0.0,49.73,50.49,0.76,1887.198078477376,2/3/2011,3,34,13,19,4,2,0.0,44.14,44.69,0.55,3,2011
796,0.0,51.61,52.36,0.75,1909.3513406654959,2/3/2011,3,34,11,17,5,2,0.0,50.65,51.21,0.56,3,2011
797,0.0,56.64,57.36,0.72,1968.2560611518866,2/3/2011,3,34,11,16,6,2,0.0,55.79,56.16,0.37,3,2011
798,0.0,65.78,66.54,0.76,2111.535571249974,2/3/2011,3,34,10,16,7,2,0.0,88.57,88.96,0.39,3,2011
799,0.0,74.72,75.42,0.7,2171.329212719822,2/3/2011,3,34,9,14,8,2,0.0,90.93,91.2,0.27,3,2011
800,0.0,82.56,83.25,0.69,2197.5955554397806,2/3/2011,3,34,8,14,9,2,0.0,92.28,92.73,0.45,3,2011
801,0.0,83.14,83.75,0.61,2247.603385995126,2/3/2011,3,34,7,14,10,2,0.0,98.16,98.37,0.21,3,2011
802,0.0,83.19,83.82,0.63,2225.223912902472,2/3/2011,3,34,9,15,11,2,0.0,88.23,88.4,0.17,3,2011
803,0.0,80.9,81.58,0.68,2156.194013246254,2/3/2011,3,34,10,17,12,2,0.0,75.18,75.59,0.41,3,2011
804,0.0,76.71,77.44,0.73,2116.9928813107063,2/3/2011,3,34,10,19,13,2,0.0,65.44,65.88,0.44,3,2011
805,0.0,73.17,73.85,0.68,2087.378391989686,2/3/2011,3,34,11,20,14,2,0.0,60.03,60.43,0.4,3,2011
806,0.0,69.99,70.66,0.67,2090.755879070339,2/3/2011,3,34,11,22,15,2,0.0,63.54,63.94,0.4,3,2011
807,0.0,69.35,70.0,0.65,2090.1850246466247,2/3/2011,3,34,11,23,16,2,0.0,59.56,59.89,0.33,3,2011
808,0.0,69.27,69.97,0.7,2096.998660494417,2/3/2011,3,34,11,23,17,2,0.0,59.79,60.09,0.3,3,2011
809,0.0,90.75,91.24,0.49,2263.942538120537,2/3/2011,3,34,11,21,18,2,0.0,84.34,84.6,0.26,3,2011
810,0.0,93.47,93.87,0.4,2276.1494905774475,2/3/2011,3,34,10,18,19,2,0.0,86.35,86.53,0.18,3,2011
811,0.0,88.56,89.14,0.58,2212.105287625424,2/3/2011,3,34,10,18,20,2,0.0,79.21,79.6,0.39,3,2011
812,0.0,84.48,85.13,0.65,2193.0284435191456,2/3/2011,3,34,10,19,21,2,0.0,78.3,78.72,0.42,3,2011
813,0.0,67.23,67.87,0.64,2061.513283143442,2/3/2011,3,34,9,18,22,2,0.0,63.3,63.67,0.37,3,2011
814,0.0,65.24,65.81,0.57,2013.5485244097044,2/3/2011,3,34,8,17,23,2,0.0,54.78,55.21,0.43,3,2011
815,0.0,57.08,57.69,0.61,1934.3940052304156,2/3/2011,3,34,8,15,24,2,0.0,47.06,47.52,0.46,3,2011
816,0.0,49.93,50.54,0.61,1869.2342486472562,2/4/2011,4,35,7,13,1,2,0.0,47.07,47.67,0.6,4,2011
817,0.0,45.0,45.74,0.74,1843.5221616055774,2/4/2011,4,35,6,13,2,2,0.0,43.11,43.7,0.59,4,2011
818,0.0,46.25,46.95,0.7,1854.8878276827384,2/4/2011,4,35,5,13,3,2,0.0,43.24,43.81,0.57,4,2011
819,0.0,45.56,46.31,0.75,1852.4826036246595,2/4/2011,4,35,5,13,4,2,0.0,42.75,43.32,0.57,4,2011
820,0.0,47.54,48.19,0.65,1853.3505410537427,2/4/2011,4,35,4,10,5,2,0.0,49.89,50.54,0.65,4,2011
821,0.0,52.05,52.65,0.6,1943.8280387736527,2/4/2011,4,35,4,13,6,2,0.0,63.27,63.81,0.54,4,2011
822,0.0,78.74,79.7,0.96,2193.827369717781,2/4/2011,4,35,4,14,7,2,0.0,92.47,93.02,0.55,4,2011
823,0.0,76.3,77.06,0.76,2203.8169106924606,2/4/2011,4,35,5,13,8,2,0.0,101.74,102.15,0.41,4,2011
824,0.0,74.54,75.26,0.72,2175.4716468041324,2/4/2011,4,35,6,15,9,2,0.0,93.31,93.73,0.42,4,2011
825,0.0,79.56,80.28,0.72,2206.6421044897306,2/4/2011,4,35,7,17,10,2,0.0,90.38,90.77,0.39,4,2011
826,0.0,78.48,79.24,0.76,2170.5399135921143,2/4/2011,4,35,7,21,11,2,0.0,76.29,76.81,0.52,4,2011
827,0.0,68.78,69.42,0.64,2102.066957079811,2/4/2011,4,35,6,23,12,2,0.0,63.62,64.06,0.44,4,2011
828,0.0,62.79,63.43,0.64,2098.374301625414,2/4/2011,4,35,4,27,13,2,0.0,64.88,65.36,0.48,4,2011
829,0.0,59.49,60.06,0.57,2091.8323778354797,2/4/2011,4,35,4,29,14,2,0.0,67.15,67.65,0.5,4,2011
830,0.0,57.83,58.37,0.54,2074.667425064305,2/4/2011,4,35,5,30,15,2,0.0,58.82,59.21,0.39,4,2011
831,0.0,57.4,57.9,0.5,2048.9959768762133,2/4/2011,4,35,8,29,16,2,0.0,57.8,58.2,0.4,4,2011
832,0.0,62.04,62.61,0.57,2095.878292808552,2/4/2011,4,35,7,30,17,2,0.0,60.78,61.18,0.4,4,2011
833,0.0,84.94,85.42,0.48,2269.4548050822887,2/4/2011,4,35,7,29,18,2,0.0,85.18,85.64,0.46,4,2011
834,0.0,89.54,89.95,0.41,2308.077475614028,2/4/2011,4,35,4,29,19,2,0.0,78.85,79.13,0.28,4,2011
835,0.0,74.97,75.58,0.61,2168.2100719872324,2/4/2011,4,35,6,26,20,2,0.0,71.05,71.52,0.47,4,2011
836,0.0,74.26,74.82,0.56,2172.0611469432456,2/4/2011,4,35,6,26,21,2,0.0,70.58,70.96,0.38,4,2011
837,-0.26,61.96,62.19,0.49,2081.864386058503,2/4/2011,4,35,6,24,22,2,0.0,73.5,73.99,0.49,4,2011
838,0.0,58.23,58.71,0.48,1990.9584284686325,2/4/2011,4,35,8,19,23,2,0.0,57.08,57.49,0.41,4,2011
839,0.0,51.7,52.1,0.4,1943.7832444712026,2/4/2011,4,35,9,19,24,2,0.0,54.88,55.27,0.39,4,2011
840,0.0,41.68,42.11,0.43,1865.2842539860912,2/5/2011,5,36,10,17,1,2,0.0,63.09,63.73,0.64,5,2011
841,0.0,38.92,39.43,0.51,1806.9618629643387,2/5/2011,5,36,12,19,2,2,0.0,43.31,43.93,0.62,5,2011
842,-0.02,38.15,38.64,0.51,1801.1722217684485,2/5/2011,5,36,13,18,3,2,0.0,46.25,46.87,0.62,5,2011
843,0.0,38.35,38.87,0.52,1823.2615055250787,2/5/2011,5,36,12,19,4,2,0.0,55.87,56.61,0.74,5,2011
844,-0.01,38.31,38.81,0.51,1837.6355379631425,2/5/2011,5,36,12,20,5,2,0.0,47.42,47.91,0.49,5,2011
845,0.0,41.51,41.9,0.39,1865.176434127153,2/5/2011,5,36,11,19,6,2,0.0,59.88,60.49,0.61,5,2011
846,-0.05,39.54,39.88,0.39,1842.280538973332,2/5/2011,5,36,11,18,7,2,0.0,51.03,51.5,0.47,5,2011
847,0.0,41.72,42.06,0.34,1877.004319206047,2/5/2011,5,36,12,22,8,2,0.0,49.8,50.2,0.4,5,2011
848,0.0,43.44,43.72,0.28,1930.6754027883378,2/5/2011,5,36,13,20,9,2,0.0,75.07,75.52,0.45,5,2011
849,0.0,46.75,47.04,0.29,1964.0311372125427,2/5/2011,5,36,14,23,10,2,0.0,76.39,76.86,0.47,5,2011
850,0.0,48.63,48.91,0.28,1993.7699782296763,2/5/2011,5,36,16,28,11,2,0.0,77.23,77.73,0.5,5,2011
851,0.0,55.25,55.54,0.29,2007.932380192391,2/5/2011,5,36,19,29,12,2,0.0,70.05,70.53,0.48,5,2011
852,0.0,51.02,51.29,0.27,1995.1595697702103,2/5/2011,5,36,23,32,13,2,0.0,71.4,71.84,0.44,5,2011
853,0.0,44.44,44.76,0.32,1941.9939980576332,2/5/2011,5,36,24,32,14,2,0.0,68.35,68.85,0.5,5,2011
854,0.0,43.95,44.22,0.27,1864.2869646337213,2/5/2011,5,36,29,30,15,2,0.0,43.59,43.89,0.3,5,2011
855,0.0,42.64,42.94,0.3,1870.1499333742079,2/5/2011,5,36,30,31,16,2,0.0,46.98,47.28,0.3,5,2011
856,0.0,49.92,50.3,0.38,1975.8970095610912,2/5/2011,5,36,30,30,17,2,0.0,74.86,75.23,0.37,5,2011
857,0.19,70.96,71.23,0.08,2187.2075149193834,2/5/2011,5,36,30,30,18,2,0.0,102.72,102.82,0.1,5,2011
858,0.0,73.53,73.6,0.07,2329.543611698438,2/5/2011,5,36,31,31,19,2,0.0,152.52,152.69,0.17,5,2011
859,0.52,63.11,63.83,0.2,2249.6060622850605,2/5/2011,5,36,31,31,20,2,0.0,139.69,139.84,0.15,5,2011
860,0.0,51.1,51.29,0.19,1951.5795831278995,2/5/2011,5,36,31,31,21,2,0.0,59.54,59.76,0.22,5,2011
861,0.0,44.36,44.58,0.22,1877.6704129353939,2/5/2011,5,36,31,31,22,2,0.0,48.29,48.57,0.28,5,2011
862,0.0,42.51,42.79,0.28,1862.7604224646861,2/5/2011,5,36,31,31,23,2,0.0,46.78,47.09,0.31,5,2011
863,0.0,42.8,43.13,0.33,1886.1168830927331,2/5/2011,5,36,32,32,24,2,0.0,58.18,58.6,0.42,5,2011
864,0.0,42.41,42.86,0.45,1867.6213616174775,2/6/2011,6,37,37,37,1,2,0.0,50.82,51.34,0.52,6,2011
865,0.0,41.76,42.17,0.41,1860.7681377490912,2/6/2011,6,37,35,35,2,2,0.0,54.29,54.86,0.57,6,2011
866,-0.06,37.11,37.42,0.37,1821.093701216425,2/6/2011,6,37,34,35,3,2,0.0,42.46,42.9,0.44,6,2011
867,-0.06,37.11,37.41,0.36,1825.8456578237933,2/6/2011,6,37,33,35,4,2,0.0,42.55,42.98,0.43,6,2011
868,0.0,37.99,38.38,0.39,1844.2747335446848,2/6/2011,6,37,31,35,5,2,0.0,43.61,44.03,0.42,6,2011
869,0.0,40.92,41.34,0.42,1855.3657059440454,2/6/2011,6,37,28,34,6,2,0.0,41.16,41.62,0.46,6,2011
870,0.0,42.01,42.44,0.43,1874.0963456900017,2/6/2011,6,37,28,33,7,2,0.0,59.59,60.3,0.71,6,2011
871,-0.44,42.35,42.29,0.38,1869.7035379433403,2/6/2011,6,37,26,33,8,2,0.0,43.56,44.0,0.44,6,2011
872,0.0,45.28,45.68,0.4,1942.8174018559512,2/6/2011,6,37,24,32,9,2,0.0,70.62,71.23,0.61,6,2011
873,0.0,46.25,46.51,0.26,2008.580460309147,2/6/2011,6,37,25,33,10,2,0.0,78.98,79.26,0.28,6,2011
874,0.0,48.76,49.05,0.29,2023.433213105995,2/6/2011,6,37,25,34,11,2,0.0,78.11,78.42,0.31,6,2011
875,0.0,49.49,49.83,0.34,2018.5125171618558,2/6/2011,6,37,24,36,12,2,0.0,70.18,70.53,0.35,6,2011
876,0.0,48.78,49.14,0.36,1998.826626543289,2/6/2011,6,37,24,36,13,2,0.0,58.34,58.57,0.23,6,2011
877,0.0,46.2,46.52,0.32,1925.434000438621,2/6/2011,6,37,25,37,14,2,0.0,42.48,42.83,0.35,6,2011
878,0.0,45.29,45.59,0.3,1927.2900757483012,2/6/2011,6,37,25,37,15,2,0.0,44.41,44.74,0.33,6,2011
879,0.0,44.1,44.42,0.32,1914.2765499696852,2/6/2011,6,37,25,37,16,2,0.0,41.17,41.49,0.32,6,2011
880,0.0,48.37,48.73,0.36,1937.7288405234547,2/6/2011,6,37,25,36,17,2,0.0,41.6,41.9,0.3,6,2011
881,0.0,79.28,79.36,0.08,2181.844672741419,2/6/2011,6,37,25,34,18,2,0.0,77.35,77.62,0.27,6,2011
882,0.0,79.18,79.29,0.11,2123.687252439295,2/6/2011,6,37,24,32,19,2,0.0,58.19,58.45,0.26,6,2011
883,0.0,64.69,64.98,0.29,2037.9944172115133,2/6/2011,6,37,23,32,20,2,0.0,53.26,53.57,0.31,6,2011
884,0.0,62.99,63.29,0.3,2003.2395048640242,2/6/2011,6,37,24,31,21,2,0.0,45.85,46.13,0.28,6,2011
885,0.0,49.44,49.8,0.36,1905.797254118279,2/6/2011,6,37,23,29,22,2,0.0,40.43,40.74,0.31,6,2011
886,0.0,45.31,45.62,0.31,1845.079914266461,2/6/2011,6,37,24,28,23,2,0.0,42.39,42.94,0.55,6,2011
887,0.0,44.21,44.54,0.33,1833.5189462175242,2/6/2011,6,37,24,28,24,2,0.0,42.82,43.43,0.61,6,2011
888,0.0,45.81,46.5,0.69,1862.475777889037,2/7/2011,7,38,24,29,1,2,0.0,38.59,39.15,0.56,0,2011
889,0.0,41.75,42.38,0.63,1822.7216686864124,2/7/2011,7,38,24,29,2,2,0.0,21.99,22.31,0.32,0,2011
890,0.0,40.79,41.39,0.6,1815.912563970161,2/7/2011,7,38,24,29,3,2,0.0,22.96,23.3,0.34,0,2011
891,0.0,40.63,41.22,0.59,1818.0126380686693,2/7/2011,7,38,24,28,4,2,0.0,35.37,35.9,0.53,0,2011
892,0.0,41.72,42.29,0.57,1830.2171822490736,2/7/2011,7,38,24,28,5,2,0.0,38.04,38.57,0.53,0,2011
893,0.0,48.31,48.98,0.67,1880.6382037418443,2/7/2011,7,38,24,27,6,2,0.0,43.44,43.97,0.53,0,2011
894,-0.76,52.26,51.92,0.42,1941.0703537813786,2/7/2011,7,38,24,28,7,2,0.0,55.12,55.51,0.39,0,2011
895,0.0,76.39,77.02,0.63,2071.7655708738803,2/7/2011,7,38,24,28,8,2,0.0,44.48,44.77,0.29,0,2011
896,0.0,74.61,75.25,0.64,2064.7808808664495,2/7/2011,7,38,24,29,9,2,0.0,43.16,43.45,0.29,0,2011
897,0.0,74.2,74.84,0.64,2068.446253868897,2/7/2011,7,38,25,30,10,2,0.0,43.13,43.39,0.26,0,2011
898,0.0,70.82,71.38,0.56,2058.2842805092473,2/7/2011,7,38,25,32,11,2,0.0,43.49,43.75,0.26,0,2011
899,0.0,64.51,65.03,0.52,2040.797941956039,2/7/2011,7,38,26,34,12,2,0.0,48.53,48.81,0.28,0,2011
900,0.0,58.0,58.51,0.51,2004.079967493435,2/7/2011,7,38,25,36,13,2,0.0,44.6,44.92,0.32,0,2011
901,0.0,56.11,56.57,0.46,1989.0357459765487,2/7/2011,7,38,25,37,14,2,0.0,44.12,44.49,0.37,0,2011
902,0.0,51.18,51.62,0.44,1953.3409509214753,2/7/2011,7,38,25,37,15,2,0.0,42.27,42.66,0.39,0,2011
903,0.0,49.78,50.2,0.42,1941.0967425294289,2/7/2011,7,38,26,37,16,2,0.0,40.93,41.29,0.36,0,2011
904,0.0,55.7,56.1,0.4,1980.8907931582423,2/7/2011,7,38,26,36,17,2,0.0,42.84,43.13,0.29,0,2011
905,-0.67,80.83,80.58,0.42,2145.2997123929945,2/7/2011,7,38,26,36,18,2,0.0,46.9,47.05,0.15,0,2011
906,-0.44,81.08,81.02,0.38,2133.7761430499704,2/7/2011,7,38,27,35,19,2,0.0,46.54,46.7,0.16,0,2011
907,0.0,74.69,75.28,0.59,2148.4676783049613,2/7/2011,7,38,26,36,20,2,0.0,56.65,56.82,0.17,0,2011
908,0.0,66.42,66.96,0.54,2053.2662452279887,2/7/2011,7,38,27,35,21,2,0.0,49.07,49.37,0.3,0,2011
