DA_CC,DA_EC,DA_LMP,DA_MLC,DEMAND,Date,Day,DayOfYear,DewPnt,DryBulb,Hour,Month,RT_CC,RT_EC,RT_LMP,RT_MLC,WeekDay,Year
-0.08,37.82,38.11,0.37,,11/10/2011,10,314,55,56,21,11,0,37.75,38.06,0.31,3,2011
0,35.92,36.46,0.54,,11/10/2011,10,314,54,55,22,11,0,33.43,33.82,0.39,3,2011
-0.36,34.28,34.38,0.46,,11/10/2011,10,314,52,54,23,11,0,31.42,31.81,0.39,3,2011
-0.18,33.01,33.25,0.42,,11/10/2011,10,314,50,52,24,11,0,31.92,32.33,0.41,3,2011
0,32.98,33.58,0.6,,11/11/2011,11,315,45,48,1,11,0,31.45,31.85,0.4,4,2011
0,31.95,32.55,0.6,,11/11/2011,11,315,44,47,2,11,0.18,31.3,31.94,0.46,4,2011
0,31.4,32,0.6,,11/11/2011,11,315,42,45,3,11,0.09,31.54,32.12,0.49,4,2011
0,31.37,31.99,0.62,,11/11/2011,11,315,40,44,4,11,0.27,31.16,31.89,0.46,4,2011
0,31.41,31.98,0.57,,11/11/2011,11,315,39,43,5,11,0.09,31.47,32.02,0.46,4,2011
0,33.62,34.21,0.59,,11/11/2011,11,315,37,42,6,11,0.11,31.44,31.94,0.39,4,2011
0.35,38.63,39.73,0.75,,11/11/2011,11,315,35,40,7,11,1.06,35.82,37.35,0.47,4,2011
0.07,37.75,38.49,0.67,,11/11/2011,11,315,34,40,8,11,0.02,34.69,35.15,0.44,4,2011
0.29,38.6,39.62,0.73,,11/11/2011,11,315,33,40,9,11,0,33.91,34.26,0.35,4,2011
0.25,38.13,38.96,0.58,,11/11/2011,11,315,32,42,10,11,0.03,34.82,35.21,0.36,4,2011
0.28,38.83,39.66,0.55,,11/11/2011,11,315,30,44,11,11,0.07,35.33,35.75,0.35,4,2011
0,39.47,40.03,0.56,,11/11/2011,11,315,30,43,12,11,0.38,38.64,39.41,0.39,4,2011
0,37.79,38.33,0.54,,11/11/2011,11,315,27,45,13,11,0.07,35.73,36.17,0.37,4,2011
0.07,37.54,38.14,0.53,,11/11/2011,11,315,29,43,14,11,0.33,37.77,38.48,0.38,4,2011
0.17,37.46,38.16,0.53,,11/11/2011,11,315,28,42,15,11,0.18,36.11,36.65,0.36,4,2011
0,37.6,38.15,0.55,,11/11/2011,11,315,28,41,16,11,0.4,38.03,38.81,0.38,4,2011
0,38.41,38.95,0.54,,11/11/2011,11,315,24,41,17,11,0.97,43.51,44.87,0.39,4,2011
1.02,52.63,54.39,0.74,,11/11/2011,11,315,26,39,18,11,0.8,41.86,43.01,0.35,4,2011
0.47,45.84,46.97,0.66,,11/11/2011,11,315,29,38,19,11,1.68,50.72,52.82,0.42,4,2011
0.63,46.92,48.25,0.7,,11/11/2011,11,315,30,36,20,11,1.47,48.71,50.59,0.41,4,2011
0.36,39.28,40.36,0.72,,11/11/2011,11,315,29,36,21,11,0.24,34.32,34.88,0.32,4,2011
0.27,37.39,38.32,0.66,,11/11/2011,11,315,29,36,22,11,0.35,35.15,35.91,0.41,4,2011
0,35.89,36.44,0.55,,11/11/2011,11,315,28,36,23,11,0.25,41.81,42.47,0.41,4,2011
-0.67,33.75,33.64,0.56,,11/11/2011,11,315,26,36,24,11,0.02,36.89,37.32,0.41,4,2011
0.01,32,32.6,0.59,,11/12/2011,12,316,25,35,1,11,0.12,28.94,29.42,0.36,5,2011
0,30.46,31.02,0.56,,11/12/2011,12,316,25,35,2,11,0,28.5,28.84,0.34,5,2011
0,29.67,30.21,0.54,,11/12/2011,12,316,25,35,3,11,0,28.39,28.71,0.32,5,2011
0,29.14,29.68,0.54,,11/12/2011,12,316,25,35,4,11,0,28.2,28.52,0.32,5,2011
0,29.68,30.24,0.56,,11/12/2011,12,316,27,35,5,11,0,28.34,28.65,0.31,5,2011
0,31.58,32.15,0.57,,11/12/2011,12,316,28,34,6,11,0,28.44,28.75,0.31,5,2011
0,32.96,33.61,0.65,,11/12/2011,12,316,27,32,7,11,0,29.81,30.15,0.34,5,2011
-2.14,35.68,34.21,0.67,,11/12/2011,12,316,26,32,8,11,0,31.18,31.52,0.34,5,2011
-4.9,42.51,38.19,0.58,,11/12/2011,12,316,28,35,9,11,0,31.86,32.16,0.3,5,2011
-4.87,43.87,39.55,0.55,,11/12/2011,12,316,28,38,10,11,0,32.54,32.83,0.29,5,2011
-5.18,42.78,38.16,0.56,,11/12/2011,12,316,28,42,11,11,0,32.97,33.32,0.35,5,2011
-5.72,42.16,37.03,0.59,,11/12/2011,12,316,24,45,12,11,0,32.28,32.63,0.35,5,2011
-5.32,40.71,35.98,0.59,,11/12/2011,12,316,23,47,13,11,0,32.1,32.42,0.32,5,2011
-1.22,35.22,34.51,0.51,,11/12/2011,12,316,26,47,14,11,0,31.93,32.23,0.3,5,2011
-1.63,33.96,32.81,0.48,,11/12/2011,12,316,26,49,15,11,0,31.74,32.03,0.29,5,2011
0,32.28,32.69,0.41,,11/12/2011,12,316,26,48,16,11,0,32.55,32.94,0.39,5,2011
-2.49,38.68,36.66,0.47,,11/12/2011,12,316,26,47,17,11,0,43.35,43.85,0.5,5,2011
-7.47,48.41,41.67,0.73,,11/12/2011,12,316,27,46,18,11,19.31,55.19,75.03,0.53,5,2011
-6.41,46.06,40.26,0.61,,11/12/2011,12,316,28,45,19,11,5.63,48.72,54.8,0.45,5,2011
-6.19,43.8,38.15,0.54,,11/12/2011,12,316,29,44,20,11,0,42.02,42.49,0.47,5,2011
-6.25,42.12,36.43,0.56,,11/12/2011,12,316,30,44,21,11,0,45.68,46.22,0.54,5,2011
-5.26,38.97,34.39,0.68,,11/12/2011,12,316,30,45,22,11,0.11,33.18,33.77,0.48,5,2011
0,34.37,34.93,0.56,,11/12/2011,12,316,30,46,23,11,0.12,31.99,32.56,0.45,5,2011
0,32.32,32.83,0.51,,11/12/2011,12,316,29,46,24,11,0.01,29.42,29.78,0.35,5,2011
0,29.49,29.98,0.49,,11/13/2011,13,317,30,45,1,11,0,28.31,28.61,0.3,6,2011
0,28.36,28.8,0.44,,11/13/2011,13,317,30,44,2,11,0,27.96,28.26,0.3,6,2011
0,28.31,28.72,0.41,,11/13/2011,13,317,30,44,3,11,0,28.18,28.47,0.29,6,2011
0,28.16,28.57,0.41,,11/13/2011,13,317,31,43,4,11,0,27.64,27.92,0.28,6,2011
0,28.35,28.77,0.42,,11/13/2011,13,317,31,43,5,11,0,27.68,27.96,0.28,6,2011
0,28.55,28.98,0.43,,11/13/2011,13,317,30,40,6,11,0,27.99,28.25,0.26,6,2011
-0.11,28.78,29.11,0.44,,11/13/2011,13,317,31,37,7,11,0,28.68,28.96,0.28,6,2011
0,30.87,31.36,0.49,,11/13/2011,13,317,32,39,8,11,0,31.19,31.49,0.3,6,2011
0,31.37,31.9,0.53,,11/13/2011,13,317,37,44,9,11,0,30.52,30.85,0.33,6,2011
0,31.71,32.21,0.5,,11/13/2011,13,317,39,46,10,11,0,31.51,31.87,0.36,6,2011
0,32.13,32.66,0.53,,11/13/2011,13,317,40,48,11,11,0,32.12,32.52,0.4,6,2011
0,31.15,31.67,0.52,,11/13/2011,13,317,40,52,12,11,0,31.96,32.34,0.38,6,2011
0,31.11,31.63,0.52,,11/13/2011,13,317,40,54,13,11,0,32.08,32.46,0.38,6,2011
0,31.28,31.8,0.52,,11/13/2011,13,317,41,57,14,11,0,31.74,32.1,0.36,6,2011
0,31.11,31.64,0.53,,11/13/2011,13,317,39,59,15,11,0,31.06,31.37,0.31,6,2011
0,30.82,31.32,0.5,,11/13/2011,13,317,38,58,16,11,0,31,31.3,0.3,6,2011
-0.33,36.53,36.86,0.66,,11/13/2011,13,317,40,56,17,11,0,51.09,51.53,0.44,6,2011
-0.69,49.97,50.15,0.87,,11/13/2011,13,317,42,53,18,11,0,45.03,45.4,0.37,6,2011
0,43.63,44.41,0.78,,11/13/2011,13,317,42,51,19,11,3.41,38.54,42.34,0.39,6,2011
0,37.79,38.41,0.62,,11/13/2011,13,317,42,50,20,11,0,36.63,37.05,0.42,6,2011
0,35.35,36.01,0.66,,11/13/2011,13,317,42,50,21,11,0,36.89,37.34,0.45,6,2011
0,32.28,32.77,0.49,,11/13/2011,13,317,42,50,22,11,0,31.78,32.15,0.37,6,2011
0,31.52,31.98,0.46,,11/13/2011,13,317,42,50,23,11,0,28.72,29.05,0.33,6,2011
-0.57,31.81,31.64,0.4,,11/13/2011,13,317,40,51,24,11,0,31.67,31.99,0.32,6,2011
-0.46,32.85,32.8,0.41,,11/14/2011,14,318,39,51,1,11,0,32.28,32.64,0.36,0,2011
0,30.25,30.72,0.47,,11/14/2011,14,318,40,52,2,11,0,29.41,29.74,0.33,0,2011
0,28.62,29.06,0.44,,11/14/2011,14,318,42,52,3,11,0,29.15,29.48,0.33,0,2011
0,28.57,29.01,0.44,,11/14/2011,14,318,42,51,4,11,0,28.89,29.23,0.34,0,2011
-0.91,31.5,31.05,0.46,,11/14/2011,14,318,42,50,5,11,0,28.94,29.29,0.35,0,2011
-0.56,35.38,35.31,0.49,,11/14/2011,14,318,40,50,6,11,0,31.5,31.76,0.26,0,2011
-0.77,39.91,39.63,0.49,,11/14/2011,14,318,40,49,7,11,0,36.41,36.63,0.22,0,2011
-0.78,40.31,40.03,0.5,,11/14/2011,14,318,40,49,8,11,0.28,31.77,32.25,0.2,0,2011
0.27,37.95,38.63,0.41,,11/14/2011,14,318,39,51,9,11,0.57,30.78,31.57,0.22,0,2011
0.08,39.59,40.03,0.36,,11/14/2011,14,318,40,54,10,11,0.14,32.52,32.91,0.25,0,2011
1.47,41.79,43.66,0.4,,11/14/2011,14,318,40,58,11,11,0.28,34.67,35.22,0.27,0,2011
2.07,41.51,44,0.42,,11/14/2011,14,318,41,61,12,11,0.3,33.71,34.27,0.26,0,2011
0.18,41.36,42,0.46,,11/14/2011,14,318,42,59,13,11,0.37,33.79,34.43,0.27,0,2011
0.75,41.1,42.3,0.45,,11/14/2011,14,318,43,62,14,11,0.16,33.51,33.95,0.28,0,2011
0.03,39.63,40.1,0.44,,11/14/2011,14,318,45,63,15,11,0.13,32.36,32.76,0.27,0,2011
0,40.57,40.96,0.39,,11/14/2011,14,318,45,61,16,11,0.04,32.39,32.68,0.25,0,2011
0,49.87,50.27,0.4,,11/14/2011,14,318,45,60,17,11,0.32,43.17,43.9,0.41,0,2011
0.14,63.18,63.94,0.62,,11/14/2011,14,318,45,58,18,11,19.03,48.67,68.1,0.4,0,2011
0,51.13,51.52,0.39,,11/14/2011,14,318,46,58,19,11,2.8,40.55,43.75,0.4,0,2011
3.18,45.17,48.65,0.3,,11/14/2011,14,318,47,56,20,11,-1.48,43.42,42.32,0.38,0,2011
1.08,40.89,42.31,0.34,,11/14/2011,14,318,49,55,21,11,1.83,36.15,38.21,0.23,0,2011
1.18,38.17,39.69,0.34,,11/14/2011,14,318,50,56,22,11,1.3,33.77,35.22,0.15,0,2011
0.22,36.04,36.62,0.36,,11/14/2011,14,318,51,54,23,11,1.32,28.87,30.34,0.15,0,2011
0,32.39,32.78,0.39,,11/14/2011,14,318,51,55,24,11,0,27.97,28.17,0.2,0,2011
0,26.74,27.05,0.31,,11/15/2011,15,319,51,56,1,11,0,26.36,26.61,0.25,1,2011
0,26.59,26.96,0.37,,11/15/2011,15,319,51,60,2,11,0,26.71,26.97,0.26,1,2011
0,25.8,26.15,0.35,,11/15/2011,15,319,51,59,3,11,0,25.16,25.39,0.23,1,2011
0,24.26,24.61,0.35,,11/15/2011,15,319,51,59,4,11,0,24.36,24.6,0.24,1,2011
0,26.58,26.93,0.35,,11/15/2011,15,319,51,58,5,11,0,24.6,24.83,0.23,1,2011
0,28.7,29,0.3,,11/15/2011,15,319,51,58,6,11,0,27.44,27.69,0.25,1,2011
0.37,32.47,33.21,0.37,,11/15/2011,15,319,50,59,7,11,1.26,37.15,38.79,0.38,1,2011
1.2,35.35,36.93,0.38,,11/15/2011,15,319,50,59,8,11,0.61,34.18,35.12,0.33,1,2011
0.32,36,36.64,0.32,,11/15/2011,15,319,49,61,9,11,0.71,35.31,36.36,0.34,1,2011
0.25,37.11,37.68,0.32,,11/15/2011,15,319,49,61,10,11,1.69,45.01,47.13,0.43,1,2011
2.34,38.59,41.27,0.34,,11/15/2011,15,319,49,62,11,11,1.21,40.44,42,0.35,1,2011
3.01,39.04,42.43,0.38,,11/15/2011,15,319,50,62,12,11,0.8,36.88,38,0.32,1,2011
3.05,39.04,42.49,0.4,,11/15/2011,15,319,50,60,13,11,0.68,35.31,36.29,0.3,1,2011
2.93,38.84,42.17,0.4,,11/15/2011,15,319,51,59,14,11,1.19,39.86,41.41,0.36,1,2011
2.49,38.33,41.22,0.4,,11/15/2011,15,319,50,58,15,11,0.77,36.2,37.27,0.3,1,2011
0.52,36.06,36.94,0.36,,11/15/2011,15,319,49,58,16,11,0.9,36.47,37.68,0.31,1,2011
0.23,39.89,40.55,0.43,,11/15/2011,15,319,49,57,17,11,2.96,40.03,43.35,0.36,1,2011
1.36,55.41,57.28,0.51,,11/15/2011,15,319,48,55,18,11,2.01,48.67,51.04,0.36,1,2011
0.36,47.46,48.22,0.4,,11/15/2011,15,319,48,55,19,11,1.39,42.46,44.17,0.32,1,2011
3.28,41.76,45.4,0.36,,11/15/2011,15,319,45,55,20,11,1.06,37.87,39.23,0.3,1,2011
2.4,38.49,41.23,0.34,,11/15/2011,15,319,45,54,21,11,1.33,35.03,36.64,0.28,1,2011
2.33,33.46,36.11,0.32,,11/15/2011,15,319,42,54,22,11,0.45,30,30.71,0.26,1,2011
0,30.76,30.97,0.21,,11/15/2011,15,319,42,54,23,11,0.33,26.67,27.22,0.22,1,2011
-0.92,30.66,30.02,0.28,,11/15/2011,15,319,43,53,24,11,0.01,26.69,26.94,0.24,1,2011
0.01,27.65,28.05,0.39,,11/16/2011,16,320,45,53,1,11,0.01,26.64,26.91,0.26,2,2011
0,25.13,25.45,0.32,,11/16/2011,16,320,44,53,2,11,0,24.03,24.28,0.25,2,2011
0.16,25,25.49,0.33,,11/16/2011,16,320,42,54,3,11,0,24.06,24.33,0.27,2,2011
0.1,24.35,24.77,0.32,,11/16/2011,16,320,44,51,4,11,0,23.9,24.17,0.27,2,2011
0,26.07,26.41,0.34,,11/16/2011,16,320,44,52,5,11,0,23.73,23.97,0.24,2,2011
0,30.69,31.08,0.39,,11/16/2011,16,320,46,51,6,11,0,28.3,28.47,0.17,2,2011
0,36.61,37.08,0.47,,11/16/2011,16,320,47,51,7,11,0.1,44.41,44.8,0.29,2,2011
1.31,37.3,39,0.39,,11/16/2011,16,320,47,51,8,11,0.06,42.75,42.99,0.18,2,2011
0.17,37.54,38.11,0.4,,11/16/2011,16,320,48,51,9,11,0,42.88,43.14,0.26,2,2011
0.21,37.73,38.45,0.51,,11/16/2011,16,320,49,52,10,11,0,36.91,37.16,0.25,2,2011
0.08,37.67,38.26,0.51,,11/16/2011,16,320,50,55,11,11,0.01,37.47,37.84,0.36,2,2011
0.08,37.72,38.32,0.52,,11/16/2011,16,320,49,56,12,11,0.09,37.2,37.64,0.35,2,2011
0.09,37.71,38.33,0.53,,11/16/2011,16,320,49,57,13,11,0.01,36.82,37.16,0.33,2,2011
0.38,39.12,40.03,0.53,,11/16/2011,16,320,49,57,14,11,0.86,41.4,42.6,0.34,2,2011
0.47,37.18,38.18,0.53,,11/16/2011,16,320,52,56,15,11,0.81,42.03,43.11,0.27,2,2011
0.61,37.18,38.29,0.5,,11/16/2011,16,320,53,54,16,11,1.26,41.84,43.43,0.33,2,2011
0.39,42.02,42.86,0.45,,11/16/2011,16,320,53,54,17,11,1.78,55.3,57.49,0.41,2,2011
1.13,56.41,58.13,0.59,,11/16/2011,16,320,53,53,18,11,1.69,58.41,60.53,0.43,2,2011
0.89,48.29,49.65,0.47,,11/16/2011,16,320,53,53,19,11,1.19,50.67,52.23,0.37,2,2011
2.21,42.43,45,0.36,,11/16/2011,16,320,53,53,20,11,1.5,48.54,50.37,0.33,2,2011
0.19,38.5,39.06,0.37,,11/16/2011,16,320,52,53,21,11,1.16,41.28,42.69,0.25,2,2011
1.95,37.17,39.53,0.41,,11/16/2011,16,320,52,53,22,11,0.73,34.05,35.01,0.23,2,2011
0.17,31.99,32.47,0.31,,11/16/2011,16,320,51,52,23,11,0.06,28.02,28.3,0.22,2,2011
0,29.47,29.82,0.35,,11/16/2011,16,320,50,52,24,11,1.1,29.17,30.54,0.27,2,2011
0,27.73,28.14,0.41,,11/17/2011,17,321,50,51,1,11,0.01,29.96,30.25,0.28,3,2011
0,26.99,27.41,0.42,,11/17/2011,17,321,49,51,2,11,0.05,28.73,29.11,0.33,3,2011
0,25.79,26.16,0.37,,11/17/2011,17,321,49,50,3,11,0.08,28.32,28.74,0.34,3,2011
0,24.87,25.25,0.38,,11/17/2011,17,321,48,50,4,11,0.06,27.96,28.34,0.32,3,2011
0,27.03,27.49,0.46,,11/17/2011,17,321,45,49,5,11,0.1,28.36,28.75,0.29,3,2011
0,29.94,30.37,0.43,,11/17/2011,17,321,42,46,6,11,0.01,30.74,30.98,0.23,3,2011
0,39.13,39.58,0.45,,11/17/2011,17,321,41,45,7,11,0,41.14,41.37,0.23,3,2011
0.75,37.4,38.6,0.45,,11/17/2011,17,321,40,44,8,11,0,35.05,35.29,0.24,3,2011
1.31,38.95,40.69,0.43,,11/17/2011,17,321,40,44,9,11,0.07,35.49,35.78,0.22,3,2011
0.96,40.64,42,0.4,,11/17/2011,17,321,32,43,10,11,1.6,44.55,46.46,0.31,3,2011
2.49,39.9,42.75,0.36,,11/17/2011,17,321,30,42,11,11,1.75,46.12,48.22,0.35,3,2011
3.04,39.66,43.05,0.35,,11/17/2011,17,321,29,41,12,11,1.89,46.65,48.89,0.35,3,2011
1.64,37.48,39.5,0.38,,11/17/2011,17,321,26,41,13,11,1.62,44.53,46.44,0.29,3,2011
1.64,37.42,39.43,0.37,,11/17/2011,17,321,26,41,14,11,1.52,43.93,45.73,0.28,3,2011
0.7,36.89,37.93,0.34,,11/17/2011,17,321,26,41,15,11,1.05,42.75,44.08,0.28,3,2011
3.4,38.14,42,0.46,,11/17/2011,17,321,26,40,16,11,0.74,48.06,49.18,0.38,3,2011
0.4,45.61,46.41,0.4,,11/17/2011,17,321,27,40,17,11,1.27,60.98,62.69,0.44,3,2011
1.16,58.66,60.27,0.45,,11/17/2011,17,321,32,36,18,11,0.77,52.97,53.96,0.22,3,2011
0.62,50.38,51.24,0.24,,11/17/2011,17,321,33,36,19,11,0.84,53.2,54.2,0.16,3,2011
0.55,45.68,46.43,0.2,,11/17/2011,17,321,33,35,20,11,0.93,51.14,52.2,0.13,3,2011
0.87,39.92,41.06,0.27,,11/17/2011,17,321,33,35,21,11,1.1,52.28,53.52,0.14,3,2011
0,37.95,38.35,0.4,,11/17/2011,17,321,30,36,22,11,1.21,42.12,43.57,0.24,3,2011
0,34.93,35.32,0.39,,11/17/2011,17,321,26,35,23,11,0.83,34.46,35.55,0.26,3,2011
0,32.62,32.98,0.36,,11/17/2011,17,321,22,34,24,11,0.45,36.58,37.29,0.26,3,2011
0,34.97,35.46,0.49,,11/18/2011,18,322,21,34,1,11,1.97,52.57,54.95,0.41,4,2011
0,32.25,32.72,0.47,,11/18/2011,18,322,21,33,2,11,0.6,38.62,39.54,0.32,4,2011
0,31.86,32.3,0.44,,11/18/2011,18,322,22,32,3,11,0.34,35.52,36.16,0.3,4,2011
0,31.71,32.11,0.4,,11/18/2011,18,322,23,31,4,11,0.39,35.59,36.23,0.25,4,2011
1.13,32.8,34.53,0.6,,11/18/2011,18,322,23,31,5,11,0.21,34.09,34.52,0.22,4,2011
0.39,38.75,39.78,0.64,,11/18/2011,18,322,23,30,6,11,1.67,49.14,51.36,0.55,4,2011
3.15,46.85,50.61,0.61,,11/18/2011,18,322,23,31,7,11,0,49.65,50.2,0.55,4,2011
-1.31,45.61,45,0.7,,11/18/2011,18,322,22,31,8,11,0,55.05,55.76,0.71,4,2011
-1.04,43.84,43.44,0.64,,11/18/2011,18,322,22,32,9,11,1.12,57.63,59.46,0.71,4,2011
-2.01,43.91,42.53,0.63,,11/18/2011,18,322,21,35,10,11,0.54,61.13,62.35,0.68,4,2011
-3.34,44.87,42.21,0.68,,11/18/2011,18,322,21,36,11,11,0.33,62.16,63.32,0.83,4,2011
-2.74,42.07,39.99,0.66,,11/18/2011,18,322,20,37,12,11,1.06,54.5,56.26,0.7,4,2011
-0.36,43.01,43.27,0.62,,11/18/2011,18,322,22,39,13,11,0.7,53.18,54.52,0.64,4,2011
0.11,41.05,41.83,0.67,,11/18/2011,18,322,21,38,14,11,0.14,50.36,51.2,0.7,4,2011
4.53,42.23,47.38,0.62,,11/18/2011,18,322,21,39,15,11,0,40.24,40.81,0.57,4,2011
3.49,40.21,44.33,0.63,,11/18/2011,18,322,19,40,16,11,0,43.01,43.64,0.63,4,2011
-3.58,43.3,40.48,0.76,,11/18/2011,18,322,19,38,17,11,1.95,97.49,100.88,1.44,4,2011
-0.15,58.02,58.42,0.55,,11/18/2011,18,322,20,35,18,11,2.06,84.01,87.1,1.03,4,2011
0,50.92,51.31,0.39,,11/18/2011,18,322,21,33,19,11,0,48.41,48.95,0.54,4,2011
0,43.56,43.89,0.33,,11/18/2011,18,322,22,32,20,11,0,43.23,43.73,0.5,4,2011
0,38.54,38.84,0.3,,11/18/2011,18,322,21,31,21,11,0,56.89,57.22,0.33,4,2011
0,36.13,36.44,0.31,,11/18/2011,18,322,22,30,22,11,0,54.18,54.45,0.27,4,2011
0,34.92,35.32,0.4,,11/18/2011,18,322,22,31,23,11,0,53.07,53.42,0.35,4,2011
0,35.43,35.89,0.46,,11/18/2011,18,322,21,32,24,11,0,57.85,58.31,0.46,4,2011
0,39.08,39.55,0.47,,11/19/2011,19,323,20,33,1,11,0,40.57,40.89,0.32,5,2011
0,37.58,38.08,0.5,,11/19/2011,19,323,20,33,2,11,0,51.17,51.62,0.45,5,2011
0,38.5,39.03,0.53,,11/19/2011,19,323,20,33,3,11,0,35.89,36.16,0.27,5,2011
0,35.62,36.15,0.53,,11/19/2011,19,323,20,33,4,11,0,35.1,35.33,0.23,5,2011
0,35.29,35.71,0.42,,11/19/2011,19,323,20,33,5,11,0,34.8,35,0.2,5,2011
0,35.04,35.45,0.41,,11/19/2011,19,323,19,33,6,11,0,43.16,43.43,0.27,5,2011
0,37.75,38.15,0.4,,11/19/2011,19,323,19,33,7,11,0,39.42,39.68,0.26,5,2011
0,36.75,37.11,0.36,,11/19/2011,19,323,20,32,8,11,0,47.17,47.41,0.24,5,2011
0.11,39.52,40.24,0.61,,11/19/2011,19,323,21,35,9,11,0,40.54,40.92,0.38,5,2011
0.21,39.81,40.6,0.58,,11/19/2011,19,323,21,39,10,11,0,41.02,41.46,0.44,5,2011
0,39.71,40.28,0.57,,11/19/2011,19,323,21,41,11,11,0,48.14,48.68,0.54,5,2011
0,39.64,40.26,0.62,,11/19/2011,19,323,21,45,12,11,0,37.61,38.01,0.4,5,2011
0,39.53,40.09,0.56,,11/19/2011,19,323,21,47,13,11,0,33.74,34.06,0.32,5,2011
0,39.34,39.89,0.55,,11/19/2011,19,323,20,47,14,11,0,33.44,33.74,0.3,5,2011
0,38.19,38.72,0.53,,11/19/2011,19,323,21,50,15,11,0,34.44,34.67,0.23,5,2011
0,38.15,38.67,0.52,,11/19/2011,19,323,20,50,16,11,0,39.25,39.5,0.25,5,2011
0,46.48,46.9,0.42,,11/19/2011,19,323,20,47,17,11,0,51.04,51.38,0.34,5,2011
1.31,55.84,57.53,0.38,,11/19/2011,19,323,21,45,18,11,0,48.47,48.81,0.34,5,2011
2.9,47.78,51.05,0.37,,11/19/2011,19,323,23,44,19,11,0,37.34,37.58,0.24,5,2011
2.23,40.78,43.26,0.25,,11/19/2011,19,323,28,43,20,11,0,33.3,33.52,0.22,5,2011
0.13,39.58,39.96,0.25,,11/19/2011,19,323,32,43,21,11,0,36.42,36.68,0.26,5,2011
0,37.21,37.47,0.26,,11/19/2011,19,323,33,43,22,11,0,37.77,38.02,0.25,5,2011
0,35.85,36.07,0.22,,11/19/2011,19,323,34,43,23,11,0,43.06,43.35,0.29,5,2011
0,34.51,34.72,0.21,,11/19/2011,19,323,37,44,24,11,0,48.79,49.12,0.33,5,2011
0,34.01,34.37,0.36,,11/20/2011,20,324,39,44,1,11,0,36.65,36.97,0.32,6,2011
0,31.37,31.78,0.41,,11/20/2011,20,324,41,46,2,11,0,33.19,33.52,0.33,6,2011
0,29.77,30.21,0.44,,11/20/2011,20,324,39,47,3,11,0,29.81,30.2,0.39,6,2011
0,28.78,29.2,0.42,,11/20/2011,20,324,37,46,4,11,0,28.07,28.4,0.33,6,2011
0,28.9,29.29,0.39,,11/20/2011,20,324,35,47,5,11,0,27.8,28.1,0.3,6,2011
0,30.85,31.31,0.46,,11/20/2011,20,324,37,46,6,11,0,29.13,29.43,0.3,6,2011
0,33.17,33.55,0.38,,11/20/2011,20,324,38,46,7,11,0,31.88,32.18,0.3,6,2011
0,32.3,32.61,0.31,,11/20/2011,20,324,39,46,8,11,0,32.66,32.92,0.26,6,2011
0,35.65,36.05,0.4,,11/20/2011,20,324,40,47,9,11,0,40.2,40.51,0.31,6,2011
0,35.72,36.14,0.42,,11/20/2011,20,324,40,50,10,11,0,32.05,32.36,0.31,6,2011
0,35.83,36.28,0.45,,11/20/2011,20,324,40,53,11,11,0,31.85,32.14,0.29,6,2011
0,35.84,36.29,0.45,,11/20/2011,20,324,40,55,12,11,0,32.08,32.34,0.26,6,2011
0,34.69,35,0.31,,11/20/2011,20,324,42,58,13,11,0,32.18,32.39,0.21,6,2011
0,33.14,33.42,0.28,,11/20/2011,20,324,42,59,14,11,0,32.14,32.36,0.22,6,2011
0,32.18,32.46,0.28,,11/20/2011,20,324,43,60,15,11,0,30.92,31.15,0.23,6,2011
0,37.87,38.21,0.34,,11/20/2011,20,324,44,61,16,11,0,28.57,28.77,0.2,6,2011
0,42.94,43.35,0.41,,11/20/2011,20,324,44,60,17,11,0,39.28,39.56,0.28,6,2011
0,54.89,55.37,0.48,,11/20/2011,20,324,44,58,18,11,0,36.13,36.39,0.26,6,2011
0,51.18,51.62,0.44,,11/20/2011,20,324,44,57,19,11,0,54.21,54.66,0.45,6,2011
0.32,41.44,42.1,0.34,,11/20/2011,20,324,44,56,20,11,0,48.33,48.72,0.39,6,2011
0,39.33,39.7,0.37,,11/20/2011,20,324,45,54,21,11,0,42,42.38,0.38,6,2011
0,35.75,36.04,0.29,,11/20/2011,20,324,45,53,22,11,0,45.72,46.16,0.44,6,2011
0,34.92,35.25,0.33,,11/20/2011,20,324,45,54,23,11,0,47.8,48.3,0.5,6,2011
0,29.44,29.76,0.32,,11/20/2011,20,324,44,54,24,11,0,30.93,31.25,0.32,6,2011
0,28.2,28.62,0.42,,11/21/2011,21,325,41,54,1,11,0,28.1,28.45,0.35,0,2011
0,27.07,27.48,0.41,,11/21/2011,21,325,38,53,2,11,0,27.4,27.73,0.33,0,2011
0,26.16,26.56,0.4,,11/21/2011,21,325,38,52,3,11,0,26.69,27.02,0.33,0,2011
0,25.29,25.66,0.37,,11/21/2011,21,325,36,50,4,11,0,26.95,27.29,0.34,0,2011
0,26.99,27.38,0.39,,11/21/2011,21,325,36,50,5,11,0,27.39,27.71,0.32,0,2011
0,30.1,30.56,0.46,,11/21/2011,21,325,37,48,6,11,0,29.6,29.9,0.3,0,2011
0,35.16,35.56,0.4,,11/21/2011,21,325,36,46,7,11,0,47.03,47.45,0.42,0,2011
0.34,36.16,36.93,0.43,,11/21/2011,21,325,36,44,8,11,0,41.22,41.55,0.33,0,2011
0.53,36.21,37.18,0.44,,11/21/2011,21,325,35,43,9,11,0,36.89,37.24,0.35,0,2011
